GEOID20,District
36103000763,4
36103000679,4
36103000735,4
36103000817,4
36103000720,4
36103000665,4
36103000700,4
36103000866,4
36103000838,4
36103000809,4
36103000773,4
36103000762,4
36103000855,4
36103000825,4
36103000834,4
36103000666,4
36103000724,4
36103000799,4
36103000685,4
36103000745,4
36103000734,4
36103000704,4
36103000849,4
36103000766,4
36103000749,4
36103000787,4
36103000747,4
36103000807,4
36103000695,4
36103000800,4
36103000761,4
36103000732,4
36103000676,4
36103000683,4
36103000860,4
36103000797,3
36103000859,3
36103000661,3
36103000777,3
36103000782,4
36103000654,4
36103000653,4
36103000655,4
36103000652,3
36103000842,4
36103000756,4
36103000741,4
36103000709,4
36103000856,4
36103000708,4
36103000658,4
36103000768,4
36103000824,4
36103000830,4
36103000753,4
36103000843,4
36103000682,4
36103000744,4
36103000733,4
36103000950,5
36103000868,4
36103000875,4
36103000722,4
36103000764,4
36103000848,4
36103000854,4
36103000743,4
36103000717,4
36103000823,4
36103000839,4
36103000678,4
36103000712,4
36103000693,4
36103000746,4
36103000820,4
36103000729,4
36103000060,4
36103000125,4
36103000148,4
36103000819,4
36103000853,4
36103000805,4
36103000845,4
36103000721,4
36103000818,4
36103000697,4
36103000681,4
36103000716,4
36103000812,4
36103000742,4
36103000097,4
36103000100,4
36103000047,4
36103000112,4
36103000132,4
36103000095,4
36103000138,4
36103000068,4
36103000118,4
36103000004,4
36103000135,4
36103000115,4
36103000031,4
36103000090,4
36103000045,4
36103000057,4
36103000106,4
36103000116,4
36103000084,4
36103000149,4
36103000099,4
36103000136,4
36103000098,4
36103000081,4
36103000073,4
36103000137,4
36103000014,4
36103000120,4
36103000029,4
36103000126,4
36103000086,4
36103000079,4
36103000141,4
36103000056,4
36103000040,4
36103000074,4
36103000145,4
36103000147,4
36103000124,4
36103000028,4
36103000010,4
36103000048,4
36103000069,4
36103000154,4
36103000129,4
36103000042,4
36103000144,4
36103000140,4
36103000009,4
36059000996,8
36103000018,4
36103000072,4
36103000092,4
36103000044,4
36103000035,4
36103000077,4
36103000152,4
36103000058,4
36103000065,4
36103000134,4
36103000025,4
36103000117,4
36103000007,4
36103000017,4
36103000070,4
36103000053,4
36103000113,4
36103000012,4
36103000034,4
36103000153,4
36103000082,4
36103000039,3
36103000083,4
36103000054,4
36103000052,4
36103000032,4
36103000038,4
36103000076,4
36103000103,4
36103000067,4
36103000055,4
36103000739,4
36103000718,4
36103000752,4
36103000108,4
36103000151,4
36103000036,4
36103000046,4
36103000758,4
36103000783,4
36103000873,4
36103000874,4
36103000826,4
36103000837,4
36103000738,3
36103000123,4
36103000133,4
36103000150,4
36103000087,4
36103000107,4
36103000128,4
36103000127,4
36103000080,4
36103000041,4
36103000043,4
36059000600,9
36059000237,6
36059000238,6
36059000239,6
36059000236,6
36059000592,6
36059000580,6
36059000581,6
36059000209,6
36059000325,6
36059000326,6
36059000324,6
36059000322,6
36059000323,6
36059000593,6
36059000590,6
