GEOID20,District
36103001036,1
36103000898,1
36103001054,1
36103001046,1
36103001052,1
36103000901,1
36103001050,1
36103001048,1
36103001045,1
36103001047,1
36103001051,1
36103001044,1
36103001043,1
36103001041,1
36103001039,1
36103001042,1
36103001038,1
36103001040,1
36103001049,1
36103000900,1
36103000899,1
36103001024,1
36103000996,1
36103000995,1
36103001014,1
36103000994,1
36103000454,1
36103000463,1
36103000468,1
36103000460,1
36103000459,1
36103000456,1
36103000467,1
36103000465,1
36103000461,1
36103000455,1
36103000466,1
36103000453,1
36103000457,1
36103000470,1
36103000462,1
36103000471,1
36103000458,1
36103001006,1
36103000997,1
36103001021,1
36103001032,1
36103001019,1
36103001008,1
36103000999,1
36103001017,1
36103000998,1
36103001000,1
36103001027,1
36103001028,1
36103001007,1
36103001003,1
36103001016,1
36103001012,1
36103001022,1
36103001004,1
36103001020,1
36103001030,1
36103001031,1
36103001005,1
36103001018,1
36103001025,1
36103001013,1
36103001001,1
36103001026,1
36103001033,1
36103001011,1
36103001010,1
36103001015,1
36103000896,1
36103000897,1
36103000887,1
36103000894,1
36103000893,1
36103000890,1
36103000895,1
36103000892,1
36103000876,1
36103000885,1
36103000886,1
36103000878,1
36103000880,1
36103000888,1
36103000882,1
36103000884,1
36103000881,1
36103000877,1
36103000883,1
36103000891,1
36103000195,1
36103000229,1
36103000430,1
36103000383,1
36103000165,1
36103000359,1
36103000421,1
36103000446,1
36103000185,1
36103000420,1
36103000187,1
36103000310,1
36103000186,1
36103000428,1
36103000435,1
36103000188,1
36103000307,1
36103000437,1
36103000436,1
36103000439,1
36103000240,1
36103000405,1
36103000312,3
36103000369,1
36103000166,1
36103000253,1
36103000348,1
36103000293,1
36103000356,1
36103000189,1
36103000325,1
36103000324,1
36103000296,1
36103000299,1
36103000412,1
36103000409,1
36103000221,1
36103000440,1
36103000355,1
36103000341,1
36103000449,1
36103000392,1
36103000337,1
36103000354,1
36103000196,1
36103000297,1
36103000425,1
36103000349,1
36103000249,1
36103000345,1
36103000343,1
36103000191,1
36103000404,1
36103000315,1
36103000292,1
36103000219,1
36103000344,1
36103000164,1
36103000368,1
36103000161,1
36103000162,1
36103000381,1
36103000244,1
36103000444,1
36103000419,1
36103000372,1
36103000357,1
36103000222,1
36103000309,1
36103000193,1
36103000291,1
36103000423,1
36103000416,1
36103000254,1
36103000323,1
36103000269,1
36103000278,1
36103000346,1
36103000224,1
36103000376,1
36103000213,3
36103000384,3
36103000209,3
36103000422,3
36103000306,3
36103000445,3
36103000396,3
36103000275,3
36103000294,3
36103000427,3
36103000271,3
36103000178,3
36103000179,3
36103000171,3
36103000259,3
36103000197,3
36103000270,3
36103000327,3
36103000204,3
36103000230,3
36103000173,3
36103000174,3
36103000172,3
36103000176,3
36103000180,3
36103000175,3
36103000177,3
36103000311,3
36103000181,3
36103000238,3
36103000225,3
36103000208,3
36103000202,3
36103000223,3
36103000390,3
36103000182,3
36103000279,3
36103000183,3
36103000236,3
36103000424,3
36103000316,3
36103000447,3
36103000363,3
36103000364,3
36103000443,3
36103000260,3
36103000434,3
36103000441,3
36103000360,3
36103000194,3
36103000340,3
36103000235,3
36103000198,3
36103000295,3
36103000385,3
36103000429,3
36103000433,3
36103000452,3
36103000228,3
36103000184,3
36103000207,3
36103000352,3
36103000167,3
36103000402,3
36103000220,3
36103000350,3
36103000300,3
36103000201,3
36103000698,4
36103000813,4
36103000736,4
36103000662,4
36103000754,4
36103000727,3
36103000846,4
36103000740,4
36103000852,4
36103000719,4
36103000786,3
36103000769,3
36103000863,3
36103000836,3
36103000801,3
36103000827,3
36103000840,3
36103000784,3
36103000871,3
36103000703,3
36103000737,3
36103000851,3
36103000802,3
36103000767,3
36103000803,3
36103000867,3
36103000793,3
36103000686,3
36103000864,3
36103000757,3
36103000710,3
36103000667,3
36103000750,3
36103000694,3
36103000781,3
36103000687,3
36103000669,3
36103000755,3
36103000794,3
36103000725,3
36103000779,3
36103000673,3
36103000815,3
36103000850,3
36103000702,3
36103000688,3
36103000670,3
36103000728,3
36103000808,3
36103000810,3
36103000668,3
36103000804,3
36103000701,3
36103000771,3
36103000862,3
36103000748,3
36103000671,3
36103000674,3
36103000730,3
36103000780,3
36103000872,3
36103000788,3
36103000821,3
36103000822,3
36103000775,3
36103000765,3
36103000829,3
36103000672,3
36103000858,3
36103000865,3
36103000789,3
36103000811,3
36103000828,3
36103000391,3
36103000205,3
36103000190,3
36103000450,3
36103000320,3
36103000330,3
36103000169,3
36103000233,3
36103000200,3
36103000387,3
36103000328,3
36103000237,3
36103000339,3
36103000262,3
36103000263,3
36103000394,3
36103000378,3
36103000332,3
36103000199,3
36103000234,3
36103000400,3
36103000342,3
36103000301,3
36103000241,3
36103000373,3
36103000857,4
36103000770,4
36103000680,4
36103000776,4
36103000650,4
36103000696,4
36103000772,4
36103000785,4
