GEOID20,District
36103001030,1
36103001016,1
36103001004,1
36103001020,1
36103001008,1
36103001018,1
36103001013,1
36103001026,1
36103001001,1
36103001033,1
36103001005,1
36103001012,1
36103001031,1
36103001007,1
36103001003,1
36103001022,1
36103001027,1
36103001025,1
36103001010,1
36103001015,1
36103001011,1
36103001028,1
36103001024,1
36103001032,1
36103000997,1
36103001021,1
36103001014,1
36103000994,1
36103000995,1
36103000996,1
36103001006,1
36103000998,1
36103000999,1
36103001017,1
36103001000,1
36103001048,1
36103001047,1
36103001046,1
36103001050,1
36103001051,1
36103001045,1
36103001052,1
36103001054,1
36103001041,1
36103001040,1
36103001042,1
36103001039,1
36103001043,1
36103001044,1
36103001049,1
36103001038,1
36103001036,1
36103000900,1
36103000901,1
36103000899,1
36103000898,1
36103000453,1
36103000466,1
36103000457,1
36103000465,1
36103000455,1
36103000460,1
36103000459,1
36103000454,1
36103000463,1
36103000468,1
36103000458,1
36103000470,1
36103000471,1
36103000462,1
36103000467,1
36103000456,1
36103000461,1
36103001019,1
36103000892,1
36103000893,1
36103000895,1
36103000876,1
36103000885,1
36103000894,1
36103000886,1
36103000890,1
36103000878,1
36103000877,1
36103000897,1
36103000880,1
36103000888,1
36103000884,1
36103000881,1
36103000887,1
36103000883,1
36103000891,1
36103000896,1
36103000882,1
36103000158,1
36103000304,1
36103000160,1
36103000380,1
36103000264,1
36103000243,1
36103000277,1
36103000285,1
36103000379,1
36103000317,1
36103000245,1
36103000322,1
36103000267,1
36103000268,1
36103000157,1
36103000347,1
36103000258,1
36103000257,1
36103000159,1
36103000242,1
36103000216,1
36103000255,1
36103000265,1
36103000393,1
36103000206,1
36103000248,1
36103000298,1
36103000168,1
36103000377,1
36103000272,1
36103000192,1
36103000308,1
36103000318,1
36103000231,1
36103000362,1
36103000283,1
36103000326,1
36103000448,1
36103000302,1
36103000432,1
36103000276,1
36103000336,1
36103000251,1
36103000407,1
36103000227,1
36103000215,1
36103000406,1
36103000250,1
36103000164,1
36103000368,1
36103000162,1
36103000419,1
36103000244,1
36103000290,1
36103000381,1
36103000161,1
36103000246,1
36103000274,1
36103000395,1
36103000163,1
36103000382,1
36103000344,1
36103000292,1
36103000372,1
36103000315,1
36103000219,1
36103000299,1
36103000357,1
36103000449,1
36103000189,1
36103000341,1
36103000221,1
36103000355,1
36103000440,1
36103000412,1
36103000324,1
36103000325,1
36103000376,1
36103000309,1
36103000193,1
36103000222,1
36103000404,1
36103000416,1
36103000291,1
36103000191,1
36103000266,1
36103000365,1
36103000303,1
36103000444,1
36103000296,1
36103000286,1
36103000399,1
36103000361,1
36103000218,1
36103000247,1
36103000334,1
36103000254,1
36103000392,1
36103000423,1
36103000323,1
36103000346,1
36103000249,1
36103000349,1
36103000343,1
36103000345,1
36103000224,1
36103000354,1
36103000337,1
36103000278,1
36103000196,1
36103000375,1
36103000378,1
36103000387,1
36103000328,1
36103000332,1
36103000261,1
36103000438,1
36103000282,1
36103000314,1
36103000226,1
36103000388,1
36103000211,1
36103000398,1
36103000281,1
36103000313,1
36103000210,1
36103000280,1
36103000199,1
36103000212,1
36103000331,1
36103000232,1
36103000288,1
36103000400,1
36103000234,1
36103000262,1
36103000394,1
36103000330,1
36103000169,1
36103000320,1
36103000263,1
36103000450,1
36103000342,1
36103000190,1
36103000301,1
36103000241,1
36103000391,1
36103000373,1
36103000200,1
36103000237,1
36103000233,1
36103000339,1
36103000293,1
36103000348,1
36103000166,1
36103000369,1
36103000253,1
36103000409,1
36103000425,1
36103000297,1
36103000269,1
36103000436,1
36103000439,1
36103000289,1
36103000415,1
36103000366,1
36103000374,1
36103000284,1
36103000252,1
36103000205,1
36103000356,1
36103000417,1
36103000418,1
36103000270,1
36103000327,1
36103000204,1
36103000294,1
36103000427,1
36103000197,1
36103000178,1
36103000172,1
36103000230,1
36103000259,1
36103000179,1
36103000173,1
36103000174,1
36103000177,1
36103000171,1
36103000176,1
36103000175,1
36103000182,1
36103000390,1
36103000220,1
36103000300,1
36103000433,1
36103000184,1
36103000445,1
36103000306,1
36103000384,1
36103000422,1
36103000275,1
36103000167,1
36103000396,1
36103000402,1
36103000352,1
36103000311,1
36103000180,1
36103000181,1
36103000201,1
36103000238,1
36103000207,1
36103000271,1
36103000225,1
36103000208,1
36103000350,1
36103000202,1
36103000236,1
36103000279,1
36103000183,1
36103000452,1
36103000223,1
