GEOID20,District
36025000037,8
36027000168,19
36027000216,19
36025000022,19
36027000215,19
36027000197,19
36027000203,19
36025000015,8
36027000200,19
36025000023,8
36027000217,8
36027000086,19
36025000021,19
36027000188,8
36025000041,8
36027000148,19
36027000183,8
36025000042,8
36027000035,19
36025000001,8
36027000187,8
36027000140,19
36025000016,8
36027000185,8
36025000002,8
36027000090,19
36025000005,19
36027000184,8
36027000189,8
36025000003,8
36027000125,19
36025000011,8
36027000122,19
36027000126,19
36025000019,8
36027000123,19
36025000020,8
36027000102,19
36027000106,19
36025000018,8
36027000105,19
36025000014,8
36027000028,19
36025000029,8
36027000027,19
36033000023,17
36033000025,17
36033000013,17
36033000018,17
36033000001,17
36033000038,17
36033000042,17
36033000005,17
36033000017,17
36033000002,17
36033000003,17
36033000008,17
36033000007,17
36033000014,17
36045000005,17
36033000040,17
36033000041,17
36033000033,17
36033000004,17
36121000007,25
36121000011,25
36121000005,25
36121000022,25
36121000039,25
36121000013,25
36121000029,25
36121000026,25
36121000020,25
36121000019,25
36121000003,25
36121000006,25
36121000002,25
36121000012,25
36121000030,25
36121000021,25
36121000037,25
36121000036,25
36121000016,25
36121000001,25
36121000031,25
36121000014,25
36121000038,25
36121000040,25
36121000017,25
36121000035,25
36121000024,25
36121000015,25
36121000033,25
36121000010,25
36121000009,25
36121000028,25
36121000025,25
36121000027,25
36121000008,25
36013000080,24
36013000046,24
36013000087,24
36013000088,24
36013000018,24
36013000077,24
36013000101,24
36013000009,24
36013000005,24
36013000003,24
36013000002,24
36013000036,24
36013000010,24
36013000047,24
36013000079,24
36013000078,24
36013000058,24
36013000062,24
36013000091,24
36013000045,24
36013000044,24
36013000019,24
36013000015,24
36013000086,24
36013000083,24
36013000012,24
36013000011,24
36013000013,24
36013000032,24
36013000065,24
36013000051,24
36013000014,24
36013000057,24
36013000061,24
36013000067,24
36013000001,24
36013000096,24
36013000095,24
36013000023,24
36013000054,24
36013000021,24
36013000074,24
36013000071,24
36013000024,24
36013000028,24
36013000027,24
36013000072,24
36013000068,24
36013000070,24
36013000007,24
36013000008,24
36029000359,24
36029000352,24
36029000343,24
36029000048,25
36029000046,25
36029000726,25
36029000778,25
36029000736,25
36029000710,25
36029000108,25
36029000629,24
36029000634,24
36029000578,24
36029000633,24
36029000577,24
36013000016,24
36013000084,24
36013000099,24
36013000053,24
36029000240,24
36029000243,24
36029000362,24
36029000184,24
36029000064,25
36029000062,25
36029000061,25
36029000789,25
36029000098,24
36029000013,25
36029000020,25
36029000055,25
36029000099,24
36029000010,25
