,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
0,0.2832221063729947,0.32437388980879667,0.35087970848949884,0.36561272769505293,0.37954381819526867,0.4156257081300252,0.41630632440657106,0.43160370550410304,0.4455266354514714,0.44672686189649136,0.4612462656762818,0.47302595705745276,0.4761075945944583,0.4879967673095616,0.49078291906153865,0.49385729122301025,0.4946986711277083,0.5032875004410781,0.5044125572222979,0.5157697825112925,0.5399527768075446,0.5426133211175194,0.5485262754962542,0.5524074434401146,0.5584131865914691,0.5589026710155047,0.5597344595061963,0.5625523911251467,0.5682690873329392,0.5861972791561396,0.6141472329292196,0.6298392771628852,0.638714563400904,0.6545744725944465,0.6644763141444413,0.6694147351294801,0.6722418315145632,0.676203815365116,0.6788980118120448,0.6790794051813931,0.6840605092807224,0.7431467211023219,0.7559667551329591,0.7571504561388204,0.7643771139994112,0.7804628733324234,0.7831759024786077,0.7860800278660687,0.813130383480826,0.820034626631302,0.8226230865937609,0.8367469036527467,0.855119039301988,0.8574493580358385,0.8705043171961503,0.8735180498201678,0.8792623559903647,0.8856920070177894,0.897441891300499,0.9047489143221176,0.9127017450196914,0.9319107893116765,0.9430202187107645
1,0.2832221063729947,0.32437388980879667,0.35087970848949884,0.36561272769505293,0.37954381819526867,0.4156257081300252,0.41630632440657106,0.43160370550410304,0.4455266354514714,0.44672686189649136,0.4612462656762818,0.4700110615991014,0.4761075945944583,0.4879967673095616,0.49078291906153865,0.49385729122301025,0.4946986711277083,0.5032875004410781,0.5059907067676319,0.5157697825112925,0.5399527768075446,0.5426133211175194,0.5485262754962542,0.5524074434401146,0.5584131865914691,0.5589026710155047,0.5597344595061963,0.5625523911251467,0.5682690873329392,0.5861972791561396,0.6141472329292196,0.6298392771628852,0.638714563400904,0.6545744725944465,0.6644763141444413,0.6694147351294801,0.6722418315145632,0.676203815365116,0.6788980118120448,0.6790794051813931,0.6840605092807224,0.7431467211023219,0.7559667551329591,0.7571504561388204,0.7643771139994112,0.7804628733324234,0.7831759024786077,0.7860800278660687,0.813130383480826,0.820034626631302,0.8226230865937609,0.8367469036527467,0.855119039301988,0.8574493580358385,0.8705043171961503,0.8735180498201678,0.8792623559903647,0.8856920070177894,0.897441891300499,0.9047489143221176,0.9127017450196914,0.9319107893116765,0.9430202187107645
2,0.2832221063729947,0.32437388980879667,0.35087970848949884,0.36561272769505293,0.37954381819526867,0.4156257081300252,0.41630632440657106,0.43160370550410304,0.4455266354514714,0.44672686189649136,0.4612462656762818,0.4700110615991014,0.4761075945944583,0.4879967673095616,0.49078291906153865,0.49385729122301025,0.4946986711277083,0.5032875004410781,0.5059907067676319,0.5157697825112925,0.5399527768075446,0.5426133211175194,0.5485262754962542,0.5584131865914691,0.5589026710155047,0.5597344595061963,0.5625523911251467,0.5682690873329392,0.5861972791561396,0.6141472329292196,0.6255906586376896,0.6298392771628852,0.6352269900345838,0.638714563400904,0.6545744725944465,0.6644763141444413,0.6694147351294801,0.6722418315145632,0.676203815365116,0.6790794051813931,0.6840605092807224,0.7431467211023219,0.7559667551329591,0.7571504561388204,0.7643771139994112,0.7804628733324234,0.7831759024786077,0.7860800278660687,0.813130383480826,0.820034626631302,0.8226230865937609,0.8367469036527467,0.855119039301988,0.8574493580358385,0.8705043171961503,0.8735180498201678,0.8792623559903647,0.8856920070177894,0.897441891300499,0.9047489143221176,0.9127017450196914,0.9319107893116765,0.9430202187107645
3,0.2832221063729947,0.32437388980879667,0.35087970848949884,0.36561272769505293,0.37954381819526867,0.4156257081300252,0.41630632440657106,0.43160370550410304,0.4455266354514714,0.44672686189649136,0.4612462656762818,0.4700110615991014,0.4761075945944583,0.4879967673095616,0.49078291906153865,0.49385729122301025,0.4946986711277083,0.5032875004410781,0.5059907067676319,0.5157697825112925,0.5399527768075446,0.5426133211175194,0.5485262754962542,0.5584131865914691,0.5589026710155047,0.5597344595061963,0.5625523911251467,0.5682690873329392,0.5861972791561396,0.6141472329292196,0.6255906586376896,0.6298392771628852,0.6352269900345838,0.638714563400904,0.6545744725944465,0.6644763141444413,0.6694147351294801,0.6722418315145632,0.676203815365116,0.6790794051813931,0.6840605092807224,0.7432592226916326,0.7559667551329591,0.7571504561388204,0.7643771139994112,0.7804628733324234,0.7831759024786077,0.7860800278660687,0.813130383480826,0.820034626631302,0.8226230865937609,0.8367469036527467,0.855119039301988,0.8574493580358385,0.8705043171961503,0.8735180498201678,0.8792623559903647,0.8856710840877773,0.897441891300499,0.9047489143221176,0.9127017450196914,0.9319107893116765,0.9430202187107645
4,0.2832221063729947,0.32437388980879667,0.35087970848949884,0.36561272769505293,0.37954381819526867,0.4156257081300252,0.41630632440657106,0.43160370550410304,0.4455266354514714,0.44672686189649136,0.4612462656762818,0.4700110615991014,0.4761075945944583,0.4879967673095616,0.49078291906153865,0.49385729122301025,0.4946986711277083,0.5032875004410781,0.5059907067676319,0.5157697825112925,0.5399527768075446,0.5426133211175194,0.5485262754962542,0.5584131865914691,0.5589026710155047,0.5597344595061963,0.5625523911251467,0.5682690873329392,0.5861972791561396,0.6141472329292196,0.6255906586376896,0.6298392771628852,0.6352269900345838,0.638714563400904,0.6545744725944465,0.6644763141444413,0.6694147351294801,0.6722418315145632,0.676203815365116,0.6790794051813931,0.6840605092807224,0.7432592226916326,0.7559667551329591,0.7571504561388204,0.7643771139994112,0.7804628733324234,0.7831759024786077,0.7860800278660687,0.813130383480826,0.820034626631302,0.8226230865937609,0.8367469036527467,0.855119039301988,0.8574493580358385,0.8705043171961503,0.8735180498201678,0.8792623559903647,0.8856710840877773,0.897441891300499,0.8998566668627692,0.9162301314950844,0.9319107893116765,0.9430202187107645
5,0.2832221063729947,0.32437388980879667,0.35087970848949884,0.36561272769505293,0.37954381819526867,0.4156257081300252,0.41630632440657106,0.43160370550410304,0.4455266354514714,0.44672686189649136,0.4612462656762818,0.4700110615991014,0.4761075945944583,0.4879967673095616,0.49078291906153865,0.49385729122301025,0.4946986711277083,0.5032875004410781,0.5059907067676319,0.5278677794991735,0.5399527768075446,0.5426133211175194,0.5485262754962542,0.5584131865914691,0.5589026710155047,0.5597344595061963,0.5625523911251467,0.5682690873329392,0.5861972791561396,0.6141472329292196,0.6158009284646273,0.6255906586376896,0.6352269900345838,0.638714563400904,0.6545744725944465,0.6644763141444413,0.6694147351294801,0.6722418315145632,0.676203815365116,0.6790794051813931,0.6840605092807224,0.7432592226916326,0.7559667551329591,0.7571504561388204,0.7643771139994112,0.7804628733324234,0.7831759024786077,0.7860800278660687,0.813130383480826,0.820034626631302,0.8226230865937609,0.8367469036527467,0.855119039301988,0.8574493580358385,0.8705043171961503,0.8735180498201678,0.8792623559903647,0.8856710840877773,0.897441891300499,0.8998566668627692,0.9162301314950844,0.9319107893116765,0.9430202187107645
6,0.2832221063729947,0.32437388980879667,0.35087970848949884,0.36561272769505293,0.37954381819526867,0.4156257081300252,0.41630632440657106,0.43160370550410304,0.4455266354514714,0.44672686189649136,0.4612462656762818,0.4700110615991014,0.4761075945944583,0.4879967673095616,0.49078291906153865,0.49385729122301025,0.4946986711277083,0.5032875004410781,0.5059907067676319,0.5278677794991735,0.5399527768075446,0.5426133211175194,0.5485262754962542,0.5584131865914691,0.5589026710155047,0.5597344595061963,0.5625523911251467,0.5682690873329392,0.5861972791561396,0.6141472329292196,0.6158009284646273,0.6236761725935335,0.637478196534964,0.638714563400904,0.6545744725944465,0.6644763141444413,0.6694147351294801,0.6722418315145632,0.676203815365116,0.6790794051813931,0.6840605092807224,0.7432592226916326,0.7559667551329591,0.7571504561388204,0.7643771139994112,0.7804628733324234,0.7831759024786077,0.7860800278660687,0.813130383480826,0.820034626631302,0.8226230865937609,0.8367469036527467,0.855119039301988,0.8574493580358385,0.8705043171961503,0.8735180498201678,0.8792623559903647,0.8856710840877773,0.897441891300499,0.8998566668627692,0.9162301314950844,0.9319107893116765,0.9430202187107645
7,0.2832221063729947,0.32437388980879667,0.35087970848949884,0.36561272769505293,0.37954381819526867,0.4156257081300252,0.41630632440657106,0.43160370550410304,0.4455266354514714,0.44672686189649136,0.4612462656762818,0.4700110615991014,0.4761075945944583,0.4879967673095616,0.49078291906153865,0.49385729122301025,0.4946986711277083,0.5032875004410781,0.5059907067676319,0.5278677794991735,0.5399527768075446,0.5426133211175194,0.5485262754962542,0.5584131865914691,0.5589026710155047,0.5597344595061963,0.5625523911251467,0.5682690873329392,0.5861972791561396,0.6141472329292196,0.6158009284646273,0.6236761725935335,0.637478196534964,0.638714563400904,0.6545744725944465,0.6644763141444413,0.6694147351294801,0.6722418315145632,0.676203815365116,0.6790794051813931,0.6840605092807224,0.7432592226916326,0.7559667551329591,0.7571504561388204,0.7643771139994112,0.7804628733324234,0.7831759024786077,0.7860800278660687,0.813130383480826,0.820034626631302,0.8226230865937609,0.8367469036527467,0.855119039301988,0.8574493580358385,0.8705043171961503,0.8735180498201678,0.8792623559903647,0.8856710840877773,0.897441891300499,0.8998566668627692,0.9162301314950844,0.9291223064545561,0.9497564542617507
8,0.2832221063729947,0.32437388980879667,0.35087970848949884,0.36561272769505293,0.37954381819526867,0.4156257081300252,0.41630632440657106,0.43160370550410304,0.4455266354514714,0.44672686189649136,0.4612462656762818,0.4700110615991014,0.4761075945944583,0.4879967673095616,0.49078291906153865,0.49385729122301025,0.4946986711277083,0.5032875004410781,0.5059907067676319,0.5278677794991735,0.5399527768075446,0.5426133211175194,0.5584131865914691,0.5589026710155047,0.5597344595061963,0.5625523911251467,0.5635215223743926,0.5682690873329392,0.5861972791561396,0.6141472329292196,0.6158009284646273,0.6236761725935335,0.637478196534964,0.638714563400904,0.6438581359612303,0.6545744725944465,0.6694147351294801,0.6722418315145632,0.676203815365116,0.6790794051813931,0.6840605092807224,0.7432592226916326,0.7559667551329591,0.7571504561388204,0.7643771139994112,0.7804628733324234,0.7831759024786077,0.7860800278660687,0.813130383480826,0.820034626631302,0.8226230865937609,0.8367469036527467,0.855119039301988,0.8574493580358385,0.8705043171961503,0.8735180498201678,0.8792623559903647,0.8856710840877773,0.897441891300499,0.8998566668627692,0.9162301314950844,0.9291223064545561,0.9497564542617507
9,0.29907487517522235,0.32437388980879667,0.35087970848949884,0.36561272769505293,0.37954381819526867,0.4156257081300252,0.41630632440657106,0.43160370550410304,0.4455266354514714,0.44672686189649136,0.4612462656762818,0.4700110615991014,0.4761075945944583,0.4879967673095616,0.49078291906153865,0.49385729122301025,0.4946986711277083,0.5032875004410781,0.5059907067676319,0.5278677794991735,0.5399527768075446,0.5426133211175194,0.5584131865914691,0.5589026710155047,0.5597344595061963,0.5625523911251467,0.5635215223743926,0.5682690873329392,0.5861972791561396,0.6141472329292196,0.6158009284646273,0.6236761725935335,0.637478196534964,0.638714563400904,0.6438581359612303,0.6545744725944465,0.6694147351294801,0.6722418315145632,0.676203815365116,0.6790794051813931,0.6840605092807224,0.7432592226916326,0.7559667551329591,0.7571504561388204,0.7643771139994112,0.7804628733324234,0.7831759024786077,0.7860800278660687,0.813130383480826,0.820034626631302,0.8226230865937609,0.8367469036527467,0.8479561657585435,0.855119039301988,0.8574493580358385,0.8705043171961503,0.8735180498201678,0.8856710840877773,0.897441891300499,0.8998566668627692,0.9162301314950844,0.9291223064545561,0.9497564542617507
