,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
0,0.41371246340256873,0.4398629228388237,0.45193420473070894,0.46296971839511303,0.4909177646524307,0.5052172188357509,0.5256057642893265,0.5329441780801298,0.5374535232575148,0.5487412527669623,0.5534407123131759,0.5592511780859073,0.5794253992289533,0.5884710487181456,0.5984129806368728,0.6563526417298904,0.7333203955747521,0.738029288929032,0.7583477438942053,0.7646899203547232,0.7993556429037926,0.8312432261154178,0.8496418715376696,0.8639554687824533,0.8776444254815916,0.8944337752679133
1,0.41371246340256873,0.4398629228388237,0.45193420473070894,0.46296971839511303,0.4909177646524307,0.49341397182582536,0.5256057642893265,0.5329441780801298,0.5374535232575148,0.5534407123131759,0.5592511780859073,0.5647351768630946,0.5794253992289533,0.5884710487181456,0.5984129806368728,0.6563526417298904,0.7333203955747521,0.738029288929032,0.7583477438942053,0.7646899203547232,0.7993556429037926,0.8312432261154178,0.8496418715376696,0.8639554687824533,0.8776444254815916,0.8944337752679133
2,0.41371246340256873,0.4398629228388237,0.45193420473070894,0.46296971839511303,0.4909177646524307,0.49341397182582536,0.5256057642893265,0.5329441780801298,0.5374535232575148,0.5534407123131759,0.5592511780859073,0.5647351768630946,0.5794253992289533,0.5884710487181456,0.5984129806368728,0.6563526417298904,0.7105671967910547,0.7333203955747521,0.738029288929032,0.7583477438942053,0.7993556429037926,0.8496418715376696,0.8639554687824533,0.8751804049754183,0.8776444254815916,0.8944337752679133
3,0.41371246340256873,0.4398629228388237,0.4520159283225487,0.46296971839511303,0.4909177646524307,0.49341397182582536,0.5256057642893265,0.5329441780801298,0.5365776134178865,0.5534407123131759,0.5592511780859073,0.5647351768630946,0.5794253992289533,0.5884710487181456,0.5984129806368728,0.6563526417298904,0.7105671967910547,0.7333203955747521,0.738029288929032,0.7583477438942053,0.7993556429037926,0.8496418715376696,0.8639554687824533,0.8751804049754183,0.8776444254815916,0.8944337752679133
4,0.41371246340256873,0.4398629228388237,0.4520159283225487,0.46296971839511303,0.4909177646524307,0.49341397182582536,0.5256057642893265,0.5329441780801298,0.5365776134178865,0.5534407123131759,0.5592511780859073,0.5647351768630946,0.5794253992289533,0.5884710487181456,0.5984129806368728,0.6563526417298904,0.6923917457814699,0.7333203955747521,0.738029288929032,0.7583477438942053,0.8397981867308247,0.8496418715376696,0.8639554687824533,0.8751804049754183,0.8776444254815916,0.8944337752679133
5,0.42354493753629213,0.4398629228388237,0.4520159283225487,0.46296971839511303,0.4909177646524307,0.49341397182582536,0.5142761221205211,0.5329441780801298,0.5365776134178865,0.5534407123131759,0.5592511780859073,0.5647351768630946,0.5794253992289533,0.5884710487181456,0.5984129806368728,0.6563526417298904,0.6923917457814699,0.7333203955747521,0.738029288929032,0.7583477438942053,0.8397981867308247,0.8496418715376696,0.8639554687824533,0.8751804049754183,0.8776444254815916,0.8944337752679133
6,0.42354493753629213,0.4398629228388237,0.4520159283225487,0.46296971839511303,0.4909177646524307,0.5115108187067526,0.5142761221205211,0.5329441780801298,0.5365776134178865,0.5413447717400345,0.5534407123131759,0.5592511780859073,0.5794253992289533,0.5884710487181456,0.5984129806368728,0.6563526417298904,0.6923917457814699,0.7333203955747521,0.738029288929032,0.7583477438942053,0.8397981867308247,0.8496418715376696,0.8639554687824533,0.8751804049754183,0.8776444254815916,0.8944337752679133
7,0.42354493753629213,0.4398629228388237,0.4520159283225487,0.4582729027757496,0.4909177646524307,0.5115108187067526,0.5142761221205211,0.5329441780801298,0.5365776134178865,0.5413447717400345,0.5534407123131759,0.5592511780859073,0.5794253992289533,0.5884710487181456,0.6019655777942835,0.6563526417298904,0.6923917457814699,0.7333203955747521,0.738029288929032,0.7583477438942053,0.8397981867308247,0.8496418715376696,0.8639554687824533,0.8751804049754183,0.8776444254815916,0.8944337752679133
8,0.42354493753629213,0.4398629228388237,0.4520159283225487,0.4582729027757496,0.4909177646524307,0.5115108187067526,0.5142761221205211,0.5329441780801298,0.5365776134178865,0.5413447717400345,0.5534407123131759,0.5592511780859073,0.5794253992289533,0.5884710487181456,0.6019655777942835,0.6563526417298904,0.6923917457814699,0.7333203955747521,0.738029288929032,0.7740866782821781,0.8397981867308247,0.8496418715376696,0.8639554687824533,0.8695257679213751,0.8751804049754183,0.8944337752679133
9,0.42354493753629213,0.4398629228388237,0.4520159283225487,0.4582729027757496,0.4826121781036096,0.4909177646524307,0.5115108187067526,0.5365776134178865,0.5413447717400345,0.5534407123131759,0.5592511780859073,0.5622426684063383,0.5794253992289533,0.5884710487181456,0.6019655777942835,0.6563526417298904,0.6923917457814699,0.7333203955747521,0.738029288929032,0.7740866782821781,0.8397981867308247,0.8496418715376696,0.8639554687824533,0.8695257679213751,0.8751804049754183,0.8944337752679133
10,0.42354493753629213,0.4398629228388237,0.4520159283225487,0.4582729027757496,0.4826121781036096,0.4909177646524307,0.5115108187067526,0.5365776134178865,0.5413447717400345,0.5534407123131759,0.5592511780859073,0.5622426684063383,0.5794253992289533,0.5884710487181456,0.6019655777942835,0.6563526417298904,0.6923917457814699,0.7333203955747521,0.738029288929032,0.7740866782821781,0.8423770798381806,0.8496418715376696,0.8639554687824533,0.8670018866429763,0.8751804049754183,0.8944337752679133
11,0.42354493753629213,0.4398629228388237,0.44757097294408354,0.4582729027757496,0.4826121781036096,0.4909177646524307,0.5115108187067526,0.5365776134178865,0.5413447717400345,0.5534407123131759,0.5592511780859073,0.5622426684063383,0.5794253992289533,0.5916021605792138,0.6019655777942835,0.6563526417298904,0.6923917457814699,0.7333203955747521,0.738029288929032,0.7740866782821781,0.8423770798381806,0.8496418715376696,0.8639554687824533,0.8670018866429763,0.8751804049754183,0.8944337752679133
12,0.42354493753629213,0.4398629228388237,0.44757097294408354,0.4582729027757496,0.4826121781036096,0.4909177646524307,0.5115108187067526,0.5365776134178865,0.5413447717400345,0.5534407123131759,0.5592511780859073,0.5622426684063383,0.5794253992289533,0.5916021605792138,0.6019655777942835,0.6563526417298904,0.6923917457814699,0.7333203955747521,0.738029288929032,0.7454483788639836,0.8423770798381806,0.8496418715376696,0.8639554687824533,0.8670018866429763,0.8934477099674726,0.8944337752679133
13,0.42354493753629213,0.4398629228388237,0.44757097294408354,0.4582729027757496,0.4826121781036096,0.4909177646524307,0.5115108187067526,0.5365776134178865,0.5413447717400345,0.5534407123131759,0.5592511780859073,0.5622426684063383,0.5794253992289533,0.5916021605792138,0.6019655777942835,0.6563526417298904,0.6923917457814699,0.7333203955747521,0.738029288929032,0.7454483788639836,0.8423770798381806,0.8496418715376696,0.8605526996480392,0.8670018866429763,0.8934477099674726,0.8982164589150784
